step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,upar_mean,upar_rms,upar_max_abs,dbpar_mean,dbpar_rms,dbpar_max_abs,alfvenic_energy,upar_energy,dbpar_energy,dbpar_energy_weighted,total_energy_proxy,elsasser_energy_plus,elsasser_energy_minus,elsasser_energy_ratio,normalized_cross_helicity,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_shear,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,0.0,0.4740061233209897,1.704424711694426,0.0,0.4740061233209897,1.8815117522713352,0.0,0.4740061233209897,1.5468521847282204,-3.686287386450715e-18,0.4740061233209897,1.9266489762727157,0.41297729258131033,0.11234090247289663,0.1123409024728966,0.2246818049457932,0.6376590975271036,0.20682287496382112,0.20615441761748923,1.003242507990162,-0.0016186297850753616,0.7500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
