step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,upar_mean,upar_rms,upar_max_abs,dbpar_mean,dbpar_rms,dbpar_max_abs,alfvenic_energy,upar_energy,dbpar_energy,dbpar_energy_weighted,total_energy_proxy,elsasser_energy_plus,elsasser_energy_minus,elsasser_energy_ratio,normalized_cross_helicity,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_shear,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.5100000000000003,0.015,0.0,0.21554958905347568,0.7133171660906052,-6.938893903907228e-18,0.9090185476432794,2.93357029111641,-2.168404344971009e-19,0.023552901528334377,0.07824494357575949,0.0,0.02003023187145946,0.06608154582817094,0.1714412976703336,0.0002773695852017078,0.00020060509441221516,0.0004012101888244303,0.17191927234994753,0.09892982437085178,0.07251147329948181,1.3643333926240713,-0.15409560841151657,0.17211987744435975,-2.499036447975076e-06,0.33749266263711447,0.0,0.33749016360066647,0.0,0.0,0.0,0.0,0.0,0.0
67,1.0050000000000008,0.015,0.0,0.301146540000814,1.161117475556669,0.0,1.2340848481163758,4.9939288844332825,3.2526065174565133e-19,0.03616479748195929,0.11657625224379858,3.2526065174565133e-19,0.02894223482791368,0.09733470772438292,0.34390313874583167,0.0006539462884555646,0.0004188264784170498,0.0008376529568340996,0.3449759115127043,0.18976997188816536,0.1541331668576664,1.231207894816095,-0.10362454137656774,0.3453947379911214,-2.6607943758616562e-05,0.35007780933041827,0.0,0.3500512013866596,0.0,0.0,0.0,0.0,0.0,0.0
101,1.5145668617312367,0.014566861731239078,0.0,0.35039050201261285,1.3140007941433907,0.0,1.8073522446691415,8.988416393676566,5.421010862427522e-20,0.04580956143401753,0.16753923229421025,4.336808689942018e-19,0.0386286201959391,0.13050219667861915,0.4748889429941302,0.001049257959388513,0.0007460851491210571,0.0014921702982421143,0.4766842861026398,0.2551622248256471,0.21972671816848313,1.161270813820614,-0.07461851277005194,0.4774303712517609,-0.0005432170756272882,0.25965970743225114,0.0,0.2591164903566239,0.0,0.0,0.0,0.0,0.0,0.0
140,2.0031746597796087,0.010417483641092854,-6.938893903907228e-18,0.43374161903812736,1.5870073926524018,0.0,2.406425966045777,13.37026438275531,-1.0842021724855044e-19,0.05186275595087234,0.20931621993971503,0.0,0.044213835467850314,0.14119520684080084,0.6222893724638785,0.0013448727274098726,0.0009774316233890693,0.0019548632467781385,0.6246116768146774,0.3157492162452117,0.3065401562186668,1.030041936887302,-0.014798677968872784,0.6255891084380665,-0.006306337922868153,0.30953907164646,0.0,0.30323273372359183,0.0,0.0,0.0,0.0,0.0,0.0
190,2.5005264484492153,0.010120690382435831,0.0,0.4799218163168665,1.540996416537758,-3.469446951953614e-18,3.022533335913794,19.917599159642993,-2.168404344971009e-19,0.06002648486020564,0.2474754505646102,0.0,0.045377778813169456,0.18774573042406426,0.7884548211762756,0.001801589442336248,0.001029571405008465,0.00205914281001693,0.7912859820236203,0.42423707456086945,0.36421774661540635,1.1647896855746576,-0.076122722993718,0.792315553428629,-0.026854775831847973,0.36209650330218296,0.0,0.335241727470335,0.0,0.0,0.0,0.0,0.0,0.0
241,3.000897399522725,0.010404512580314319,-3.469446951953614e-18,0.46257886426577577,1.460068540306603,2.7755575615628914e-17,3.7884317222811936,21.341190890568097,8.673617379884035e-19,0.06752051141873297,0.2810058402470629,0.0,0.048971721545191714,0.19218288473927236,0.912619158489052,0.0022795097311236246,0.001199114755549897,0.002398229511099794,0.9160977829757255,0.531711517272651,0.38090764121640075,1.39590667064244,-0.16524294351427354,0.9172968977312752,-0.048913257888798925,0.29872325058000565,0.0,0.24980999269120674,0.0,0.0,0.0,0.0,0.0,0.0
293,3.5000020300875017,0.009020041953625917,-1.734723475976807e-18,0.48386925115045604,1.6949920438878536,4.163336342344337e-17,4.559808195174003,21.84807402214126,-8.673617379884035e-19,0.07192736709001184,0.29248753648378145,0.0,0.05057738981112007,0.2044991684691778,1.0845054868837614,0.0025867730682506583,0.0012790361800529956,0.0025580723601059912,1.088371296132065,0.624916232742544,0.4595892541412174,1.3597276853442855,-0.15244457552389185,1.089650332312118,-0.09909264658384631,0.44448630123512944,0.0,0.34539365465128313,0.0,0.0,0.0,0.0,0.0,0.0
352,4.0,0.002560511098726792,3.469446951953614e-18,0.5030459496842122,1.7850245932500823,2.7755575615628914e-17,5.122046302085304,34.13756568471176,-4.336808689942018e-19,0.07321661302273479,0.311666930186288,0.0,0.05167035207819273,0.2012162468594059,1.1286967193878676,0.0026803362112604485,0.001334912641942198,0.002669825283884396,1.1327119682410702,0.6904431575403083,0.43825356184755937,1.5754422043476048,-0.22343433037487723,1.1340468808830124,-0.15240003498575566,0.2412801257968715,0.0,0.08888009081111584,0.0,0.0,0.0,0.0,0.0,0.0
